Jan-19,Feb-19,Mar-19,Apr-19,May-19,Sep-19,Oct-19
3c4df18e8fc2a72547419ed33d0fffa2a15b62e8cd122359f4390762080b6417,391c088caa82d3d1890077d6bd45cd8e7b86b520a7f9bca8d57656b1aaabba9f,e69742e157bd0b2dc16aec06611d17972f1b733e8caff3f4234057580ac5edde,e12bbbceb3a08795147a753ccbe14fd2abdd32ce671f250670610abf04704b25,af3d8682792e3fda67746101dc2c7b4de96b6ea742436384e38a5f9cd0fe2bf1,,53f500453a33dcf1b9e4de6ba993e691be9b49cbd6a72ae8ae6e401aee31d97c
6a9eaff95d5cb1b19f2fe175b3bebfd3da84d03afec17dce1ef5dc6a040f887c,a4056cb3698f45675052ec5bc53225c5ffc93c636bda201166cae0611e419566,e9f55dc1463292adb8015adb71409c456cdfac6d834707fc9baf458c70977fd4,3e585f2cf98d44e2f6520f607b2061bc5fbc4638fd43ea711520f9dda38787dd,84f3cd582367e1945f471d97996d2fb0f28e0b8acec72dcdea961b2ddd0d33e3,,63165b8844b299bd051f71f61a53cf19e416f4bcddb3f3e00870c10d10f3ff3b
5b04cb7af57d190dde60a2a340337509744e54045081484c41ffac3820f200bb,47c9c4ee9b268b55d78ba5743be1a2e8dc960650c8b9265a75ef044ff4186b22,312d88d5fe2cd566d07dbdb895d5842b966f79b5d0bb506bbe0bd47b0bdb2f94,1c498935ce294dd12b13ab586f1bac1f7b0e9a37dacad69d790db1fba2d08345,fdce6d0b881089e8eefc611d21f5343ec817db9e06be231b35ae84db4b8d2cb3,,90ab99e3457cee0c7d3ef0dcd74d1d6ef94cd9c7549065a78049ad005e2b49bb
981db5daa08ed93a9edba672c6246fb4559f285e230c84762719532bd0ef2968,622e606432ffc5c9f8c4398bdbe321dfb798400b021b30ed94de66110b2d3761,815d5ea2c19259027546efe31ced16b960b0ae2669d0b3ed7807b72d8a7b3141,6a14b6ce01f04cbd24a4e53f3a58e9bbb74712a86be20bf12cdc4cc069072298,910b21b089dd8f21d37f4a08fb65efe7d20807abedda2a694bb1bc42dbbf4b90,,a836eab2a283a45e2ef0f6b25fceb4412a3c09004d2bf4a9933a4f4f29d4b076
7bbcf2576a8308492711259461ea83b43579f2783f650a8cc53e058d767c0963,7beca47d6a201591f9714caa7d174e4bdd728e5d6d874c93c909c5efd35da116,bc2bd39f04b2abb1da3aa3d827381e3b02fdf590e51fb1d8eeb53812e98c9acc,7ca02f985f7165019c442e1e2ed1b5db03697cb0b1a9cf16cd8dcf4810a062ac,36ef5f0cd967eef41fbf234f27bdd1d24ff531212d34431ab10fc42a56ca2c2a,,eb5aa0e0eaaf82fb515a644e4a3aed17d619209d173cbedbc2a5e178b14cb285
512ec5b03376581c8ee4c65e21e9b2e9966017551c28a76310729ff44d661a52,a4103c5e6c91e59383ac4567b8ca0bc49cfb81ba837359bfba4e5109d4255c6e,d69c68baaa5d7b009c8b639beee857cfdaf2c22d820c13779c2b279f4a878e54,96f46104b43b9e688b080189b9bce40571e611ac3c07f9a73d43bd3fd967414e,68c4e68c357c5ec0e3d94a13bd5ef452621f55480c6a2ad6d385da52ac160260,,78afabed677eaaa49930cfd84e054c0ad385730d6533248a12c7f5c715d7cedd
c7ab83064de5dc0ee6238741950bbd2a1788c961ca71230762ac64de0de181d2,2cda7bacb73fa3c77ac8790d7f8875898af9bef91dc229d9ee938f8a56323ce9,68dce955a6bc3d64ef8e4ec0c45fb667a41d01278b4b7f777b3a82f1065c407e,986af3ef7da0f05e06b9cd90066f1d068ca407405f282e6b8cefd2b65cc3e535,120666b2a90b52983e5e261eeccdcaa831ea1649c7b09ae4ca94c54de20a4e92,,01cab5f77ab91aa66f725081321d95ca2abddd876c5f7aebb2ca73e956f9ba8e
d57c2a2659caf24f2a42f26df0c8302ef31184c0bc427701e49ae654e0c0c951,261c5d808f1db1b6adae91ad35a46905344461df08078a4a7363f8b8a6e5c080,68636519a36663c39db87c75f080e53c3ea740e96c8f9732ad7df923b23dfe6d,d60c4ee07f68d4dc9ebfb96485811818212f4080ef43626cdc862100f9e9418e,1b1d08ba5c9ab42ea4473383c30651c7283aca95e6bde0aa6c613a4eb9ba014b,,41f0e079ab1c926ebc298c530d3a4f540a4b84bec549cb9dc3b92876a06c04fb
76da13ee8cee96abc0a956014dc5b95d7d7cb24e43a7c6949116e32816c0f026,c861a16b06cc2e1c474580d1d77742488b1500b294fc80773505214a8658dedd,6b1d80c62b1f2044668268f8523d37bf768bb9c63081758758813c2290c6f97e,d1d756451258f60d10e1c46540438f9a7c9ad84bfe7b4a1cb944ae02e456d3aa,6a3176d9317699f432dfc2bb74a806e24478b96b92ab7b6ab65f2822067227eb,,8130dfa831e6e8db8b18754620e500f5c3f9ea6dd600da19045205a4ea768d91
2f74b83257ce3c713014a8b0e3d7dac661007237c02350d968bdf0b01299cbfd,d625818a5829b7d566ff44e3dd244123afbdce9980d6f68294c2847674a67139,01ff8892413f2c24a1ab5ade9c8351ab9de4eac8af41a48abcb112aa9a2b1c80,016d599fb144d2862083bd742ad30264561fe0d351e998e2f69ff9430e658f8e,1e38f977023236a6846336944e69af0ec5c89016191720fb97d1aa7b8ca65768,,cc1ac20e965d910319a94dc65231d33911c62d81532a964803e85edaadd2da03
f3fe50b9a47b620e8b5fc2cb2f337fbead1eadd12a32206c4acc92d84f6f3311,ecb053ebe90216b372554aa99683423cbacdc27d47ff5027ce72e8684d58a4d8,6d6cdc86bde04ac25812578b0d94b42552bbfc6e2dd3d5bc4a4ddf0f9051031d,16c28d9ebdcf662fd07fd103bd7118b2b11d4c2ec5f47aad55344f68f26eee33,2f4d7eb0480b6c47bbeaaf362fd64fae9aedc5fcdeb35f7defe26ca9bba23f28,,d4cf280f50bfebeafe57ed2bc824c7320da0706f78ea47f2c4a100c8166afdf3
f03756f93ebc162ef0ba38a4c06cb8f713fe354802f1af56f0b1b3cd02f4fcc2,fd5ccda51bc888962774599c166be3a5ffe979f25c1f9d87293da74f45b71f6b,ef77abec1d367990842b4cfe39a40724c696827f221f0582e3490aa0a9c26242,9c6f232bc11da1316553a92d7e862c85c16e0e424f2c7b9ce7009fa9e687195f,dc1f72dfdc516379ba2d1cee97f30d5625b11ac8d506515418f21516e369165f,,a3824664a59ffec05a14504f0158c3c90b8a4fe2780acaf8e4abcda25d4cd247
f3dec3f962420b0f89fdc8641f8be2fb4dd62f17ea8bbbc3c3d248972a27ee9b,6281ef67926e435e68a68158f389d28b0a43cfa20f66d3cd86904d92a1fb35cf,263ebd30efccbab8eb6b80d41720f5797f6d8d3ee8eb045e1d6e6746d4265f47,f2d57061b0764cdf061d0df207cff901834b6d8bf010937575efa48eaf08b592,cf7ff1424a3932a012546909b262ca0fdc20289e09a96ead064fabba58cc6246,,dd829ad524879f3494268c2cc58df69d9a52b345a9ad3c78bb628f9252943e6c
8f95e60d2ea7af46b8f5c5d9cd4860848acf486fd4f0a8d4f0d4c6d54176e9db,e1f5b4290869e45b2f37bdffbca16a8601944cb5c6f555a81fc204403fa019c7,6fcfb321e9b107d372419df24437cb7ef936a8d1ce9053a27b8292c862e8452f,d492c9193b8491bcc604af6e73812bd26ba89958f3c453fd32c966818d29ad86,3b33502eee805abdf772cff17265066d740c3f6c01d837510f58cb2e433ff5e6,,0874ec87317b2276cbe569c3159f060b0e5b2cf67078f68539301cc8c0f2e945
2a75fe0afb785065390c9af55e76decd1eb3e0695d338cd65bd4910d8575af19,a7fd7b844833997266dc5b9238f2a29a9dd15e6e235e6d89aad42b7939df216a,8463cad46d8fd5b836c03d0eec89af45bc836e312c5a62ef599cbc6f601a9993,d564f6b53a1f701b77041ef9fdefe0ed83303b708db09473aad0a394124a20e3,321386030e3165c45f3bbe0f42dc5832bfc6cc2c7546eee11b4fb1b8238a1ef0,,123a6d0dfe3a4a3325058ff6ad5a10669c00453f9f15fd0d7c4e320f3b132ecf
dc568cad9e683e3201d913ce06bda3134e2b811f38bd44f385fcceaa45547c3b,1dcae98996667f1bd411e903e5467595886e040c4bc67eab13f16d3cbd05e2ca,14a7ef9e172951add13e6cebeb91795186813aee0994187e40258cbeb64f80af,a62fa784e4d2d576da07674f654fe3f5e84633a8b361af6c667f8f807f3021a0,ce167af75e50476a8b2d4e8b9634594333f949ba78d64001efd6b16c9f4220e8,,6cfb00f5a00f0445444ac048a8d890c847ddc013c9500192b73d41c75a44284f
0b7553fbe2886d6989024b9e3f2b17696442f543065c5a12e0b901e339fbcf05,6dfe708fd7e557933712c534f0e251e45148076ff0704d31fd03fceaddc949c3,48a05e42c864732c48cc5c71a47697454252a527c23a0761e981ffc7f9637345,02b31900316dd25b35dbea050a5f4d5d947ee8f0af7ceeaa9b39a3067a73cd97,9047c8429ed9cd6ec6c564952494bef62b39f647eaf418c0c61bc8d708d5f806,,985aba3d460bd6ee0071ac6f76a6a401e30a8a89209483a5df4e25e0c708dee8
312f54b6b90612eadcd9e6786b3f773ab42181cab474245f05cc5289fb654353,c7ce84d12ab302cda097013744a7503454431eb687b1262b9a005fcd67577901,54d8c502a0b6326dc098a1ff932662a1f394f28c8392f30143bd08084ae87add,0f137c2c3499d30e07e80f90477ff6056c0ab7441a66589555652bbb55a13122,b41990cb22aa0c188e2f554bb19f5c964670d3db64a8b5efc21ce908dbd7298e,,afa511dbaa090bf377b43dc5cabe4350b0b14436d144c019c0df9a237ee41099
207c3df93c379af71bea46b4610054078acdca268a2b986289f33148a9f912e2,c94226bd0dcb18ee5ac982dc0f1df0d61cad05f62682e571aa03f1a53fa78dc6,e40f8d970de3a7957216b4b5e291139638064b527c58eb53bd86a55a08cb912d,19af83046d8f5e69dd26bcd7ec172a519aefab6ea9cb8fd645f567baf48282a1,ef38e075cbdaed0e95863558e92634b7fa29434b792c24f58357bac3b0b72331,,d71a3c2eadffb159f9bada4a93169d9a5aff8e66cafed99805f9910455bb6088
5fe79826348735e062427617ce970b40ed985d3e9d53586376a4bbed3940a627,f44ae0d2bb6cec28020502576defa0dec4d6e41aa2ee25f93843036cf1996f1d,ec36e27710133703ea0b27ea2b0f94fc48042895a13117058bf25e39507d0594,c056e9a440666b4f8ab24fda644b9d5ed7fe2e687e34a8e3b438e3f3f52226b6,21dba7464d1347ae8dc50f9cf753d3b568b85a47c47ecb1d054192c732994656,,3f363051f5c9fcdeb806639abf26f72b8ca0e1916d241bbc85e841011a59aa47
c717503a9f22e558c4e907bde2f2998cc4c830f3892348014652d4d0f9f9cdde,cbc5657ffc21dd356863e364626d0f1738527b51d185d9e50dba9b6e7c1a49cf,dc724e42ec75a11bb8303c163323cc54689a0d99950b5a912c7586d1255ae591,f95bb796bbf267b498f84e979f7472d7abbb96580f8271071f6607d3cb6aa2c7,5737ec1cbf993da2a81e5eed0a3c91f33bb7bb685887f74f3fa713f3138e0fe2,,854ccce0b05b525184b24d2bee99f33b436790b072eca8f6365b0990431ebfb3
d00ea82048586132558cad674d9094f495527202fccddcc84d30b365699839b3,3cbbc5555b6791cb561d568120afd8241f34fcb41b6ced778f55b54402a0569b,105adeff0a2090e95c400094a1f1ae53e4ff2b57677c771e5e10291e81b5d9bf,95849588def5977986569c59b046be25deef8c7612804726ac96e53c0f1d2a8f,5610fb4f2521abbb5a78ce55ce5efaf6ea7d9c3125baeeb653e9248053417e8c,,316731dbb569d2c4f61d794adc7f68ed73e5a5681c78230b33231d4bedcb095c
bbc365e6c717c6103e88855587a7f959255f51c08da80b542cb0cf2e77b66b84,ae35a0890aa7395509abbddca2f4f09f9e7de26b9551537101f10c4cbc2d53cb,8bdad2f9e82951d304c0c89f9170d74cc2b026b3867f7d25254e86c191878efa,6a77cfa1e6c7059d56d544a826a590b3306ea05a7324594bbe59caeb403a8408,54285762a074ad6e7081fd15decba3f09debabc6d9c364f8894c65910cbaf0df,,2083d2cf95327a48a00adea6cd1589ee2cac7aba21f2f6355b9a6b79f3390aa2
eca11eaf5d408809c208bca01039e0b28e3dbec2c8ba7f8ffed7928c6b3d5585,762cd4a3a1088ffcc6bc9dbd66c71ff5d7a2be00b46cfb9aa104a7be22fe0156,fb5644e1a8e6345305364ebdb99418a915c3e0c2fc46361613e5f59bcced3361,d4a8c3aea5db858d2ad63d5e3b4fd85a61300a50b7f9d24df1fccdff7a9d552c,70f4d11f59ab292faf7be98442a8075b1847f6201ae29f07525107fcf44637eb,,1d92855b93ac6e841ca7afe057ceef7c6a52eb1aa511c47c523d25c7f542785b
5f2fb98d4be69f5fa4c053f9278c028fff5d87d26bc75aca7c5b92e6da8b78b9,42586bd4ec9223ae961816fb7ba0d24687f49e327f8fbe2bbaa20c27d40075f4,30e85d7733eefb8a1aaa8507677f2bc350b088eab224b57f14a173813b392a5e,94dfabacc26341ff43dc5f1dec1de59f7737829aa6a435da046587ecda4dc25a,d4a3e3dc460302326adcae4baf09fb4bdf846b1b8bd5f6c76908b0a1b62fd663,,af9a88c4c6e7ef67c14f4e167a47f5eaf04dca73836ebaf612c9a9b98e534198
7a66f51241cb8e9dabb0243c45fae3c827a789fbc3787fc9c131e79c06f308f3,fa49686b3a7d1d0c31fb713ce3463277671c73d991eb902e1409201b2e3c7e83,7f65bbdbb8e5feae8cbe475dbba9f4029832b84d8c87f10dac3d8f9a7b33c5c8,ca680b71a82bcb6474e11b51d8cee0d399e7bb9e377d6286ee99d6065c116f83,0c4068d8afef6cbed8641586454b4ea3052d0825e579644f58ce64d3a4550886,,773cf08bc7c07f5198253d8c804e78ddd3345f1e3e4300fba77a2bdccec4f447
f41abd01cac53601594371b0c4e7915eaabebf9712458e010250495a3114210d,fce498f8ca945774efac307d1d9e383131b6ba1cecdffdbc258518732d7eb5d8,c0792af78d479fc3113aaef10682d149efb02328b803d7bc9118bdb2026d0e00,34bdc2a3fb5834cc5a54dd8b450b40edddfd0a08b0a6a8af8e73c991aae7a0aa,d80b4a5441fb29a2cb45d437423d84ded8b3d57dff7bb884ab501acf11fe71c0,,ea9f3f3fd84ffe8c5ce192317ef4ca267fd7dcf40b77cc596067221a86b3b8a0
68cb58314a7003da97482a4f0f0d0efdba738baae2fc0f8eb8bf6e2b0af8e10f,ba5a7e0c4042aa5d989394b7207dfe43ebb9b3b7256f0d0d28666db943a97469,f29f7c70c6ae396596cd3b994eafe0b7d9fa4c5052c598da17bc4b5c48f3d33a,b5c9f268a384884c5d1889903b5bc57be25cfe2bafa732b11a20782382832e4c,4ee99c137d2d9a57d8d8c4dd72d506ec88d64ddc52752cae0e2b8cfc58119980,,62c3c7ba52c16e51eb8f3a3ef759a456e506bd09c2818a461dc66398d4a2f37d
e57d43345ccb75812eda6b648bc7a20c2182d20eb98846859f1cc868daf8a676,01e6b8bf2241b3565a72cfb29987a69bdd9625165b80e127745eb05841637aaa,c8ccd9bccc525a4ee561fcb42daca80c8c4b116579e4bde8197777d416b7e8bb,d91b63992b178a0f3de7171738b796701ce9f54cd8f420639ab4bf32751aae0a,3c0ad83a45a3cdc5d74704e4ca026a5af448f0fd2d70e43de077ac2defbfbe2e,,a6ae127ff02652e3fa1012347ff7be692e3a0b4cc790bcf085503383765a4e02
73f6f28c3a6c405792a8be19ccf6d78527e63f3b867d5c98d13c444b754e3f72,3e201b2b69fc7f5652ab9daee7fbda137280ea54e4a93d62949a2e22646ecc6c,cbc525ce5a17dc5b44be510cb54aeede24860ee71c5a824a4b51e2d5c09652eb,6cac02c18ccf266589936216cbbbde9c961aaac3ca60695bea1a41b4cadb710f,f28a138902f60bdeac2acde65169d1460c6edefacd534edb04269f62e3b280db,,272a61944f47c778775f369ac998c0223e6fc7824a495fa428ce4d9fe92078bb
81a1837a1f222bee32c84622bf0aaed551d08644f68aa3209ec3db35696bbeb1,04ea980f2d1d8740bf78b12d746fd7e0b658c8a726ba632f6812e0cd56978291,76ff1e3652866deb9b20786780c75ae50fe82f92a7993094709aa7e271915c18,c00b3f3bf9d3fbae9eaf7aef8bc2ca4e35d431c450c92ef5b6ee0e45b29d567c,874ed1f694fe34dbf097b8f095f76d67b126998f687e00666519a9906b403bf8,,a79b936088635c80643bc348bde97a2685cfc9a2aff14723012f910e3ecf9125
46caa7981fe209cec319f5e3ea240e3d494fe4489edc66dce8eceb0a4cd340cb,9fbe6400ea4e7c070f9d9d457908080bf06521248da3f99fa8376d7ee47ec0ce,78d791edc7d71e6fc275a9bc93e66a58934f4cd2ad6b5468cb021d1fbd0d13c7,0202140862de0efd2ad87768d4e7307323ee169454f137149a8c788189473507,93404bc2b21ae4c2eea881e5bfaf89e24e0f038467b271ab9ae1c96ff461b910,,c699e0e70acc9b0d73cf8feb2b497762fb6c738e995a92b113d0a9a091c0ed9f
f25cc6bc359a6771b7d0d29744aeeb3a60c7d3f19d59e338519e63732a4538bb,53816548f701004bac0f0cf14325ee99e7507e53db893ea85ecdfe293c0dfb95,8f03a01f8f47e53607f1a6a9297a246e336df4ea26d62a8560652bae569a3fb6,8010d677fde9c5455259e37ae9402017217f2a12ab16673c1da7ac95d331bb46,24267568d3fa011adb7ef53f107f6aa01162750e40eef869781ceb0ce6651f54,,c5cea2f489cdd782d2954975870a7f328adcb55e5ddcb0c598c83687fcb0f618
aed8f06f825c3495ec63de5bb5c6bfcb8cec479dd6cc3634f3e64ed14bf08a40,baf27a25a0d066b29cd6e49e895652fbd8f3d3bf44a312783d06fff81cfe9b52,12f036e392bf6f80f6f42cbf3036818b4cbd91af9739d9e8786408e2a752f202,a17fd8dadc4f261ef11c27a57c1c186e7412c365dca16cce1b893e5c1d5133d2,1c72d76332b9bac3f9e7c58eaabe2baa42d166b31a0b3fbbe6f326f7463fd0f3,,19604e25b0baacdfa65c45b6832a748d071ff348c0007a3f139064a5726d1bae
afea776b41ffa9cb96d664089d6f8542ee0110a0ed5df94965269a32da51ed87,bb13720406611c1e80426c066f425d0af0df57a864e158a1058cd40432226a0a,78a37543d960466f000b15692eae8a77e91d796b58d9b90ada6805c7fa83dccf,9ca47490907f16234fb96bddfb7375c52f76d153d3c1d494db00c3ea61f49e2a,1afb2b340b8a3be6033ad42c81444155f25f6ff781634596bf27904a7b9e6620,,25ac680fb2f5d5e2c8589c9561d85c4caaf76ce5ab5be23eda14610f7c7c3447
a1dcba5a073cc41bec89054b2de16c1dd241e51d3c9f56f0d8da8ef56e364c07,f71acdaf1cf58724761b4561f4d04d88d553262b921c47f5f3e6272ec94a3c42,c6c517bdb886787a9d18233da3925e0206654d17041da893f540bfe5d6881f81,d72aab1ec1befb352a29892128bd8aba31531e6d965f903973fbb15bd2f71584,154e8aaaf4a5e299f3f5db330ad353ba64c111c7ef8e1c52b75b9d356aede4ef,,e42d19c1e6efcb54477c5ce241ffa43047d9e486a446d420aa9042a3fdaefdeb
0ce8ebb8decdaa34593d9d58005c01f7cf33b4c1d4e851f3ff220bb61185a22d,2aa3645fcd8e92a069507384b6e516ff1257aba77c6532f54c48f6dcb42aa930,cc71431c3fa9d995db7d236eb582ba7fd541e518c72e7cb901e5773c06d21c02,17dad3ebd5a305c0a8b9218d3bf755d6f335ee4e3f4f9eb28c791d8cc031f910,64455bb11732d7b5a9935f85241a69e6b0549e480bb8d5ee55a0cb6f5bff0c6c,,e8598599bdd88d3b95f60a5ff736c1daecdfb0ce5a530b5d0ce6d82a62ecb2f5
22e447125a0943219d4f3a3b92ccc1c226580715ea508a93f6d7a1caedb4f55d,09c8251a2f3b7f1b847ccb0088fe2fd8489047c0bd4533916f505d0920621bd9,4eb01025ac0e46da86dca31acffe1e5627abd2581ecc33d1454a118df4a69407,2539ba90f94369b99fd9a55f1a9c59605d5fd51d03c3af893e2309f2e4dae610,713b34f0494e837eb6b50e34b67c944ca9b271f30fc81ae59ce8cecefb835f37,,fb2120a68ce7e7abe19c892b83a2f2b0b4ca8c82f0f40289b6a5cb3e6c440031
0753b4ea09e7c562abacd4d3fbb6ceb8065075fa7e9ac3d53a7d7b9464111d97,bac132a24b396fce2ad99e8d0342c44e3bf063b322ad7042ffce50b8c83b8eed,9169a1e8a9d287a8d05693b577d415700185d9fc89c6c01bdf233e3fb9516f76,df20a3fe69e69a2edd9023d50589b02c80461d9e87cbe7a012d6ab07a4238a6c,a14108d923c95372e82d7caca6fc38dc4d3e02b63586c15bbd024fa305d3de2d,,c1735c2ba1a992366458dad410f5bffb156d21e664cb6cd58d1ad5e10448575e
1fb31fd9d68cdf3e7003c8312920f47279c35d5e6a57072274c347abfa72546f,2c501ad8d997e4ac222c09ca97eb90fe58e9b64f33657eef8e9671674d99ddec,bc90b3e09658c3bc1a9b578d4a4cdc58f10cdd1dddda4fb5dccd67e68a232973,2f503438a38de20f9c4560763f1f30a4a9c043475e9d7a4feb34ad4feaaaf43d,e300839acf67537a25e4c8e80ff602320bfb2775d67ca20c99ee484905b808ae,,19bc855908668953ca5ca5c394359f756699116a78f4679e2bde5b13188de23c
a80b0974d9b0ae7358dec39a3b6caa8c2e4bd0c0280fd1539ec5d2d581d80adf,1ee20c583b5801027c8b5af2216aaec7b7d9dca8e68047e23ea46cf29e24bbab,2becd834136bb74760c2dbbe07a4be1805342fcfb782f169cbe756c58193e0b7,3361d4bf998b1e9317f279bbfce3783ae138325faf7e3530f4d2ab13ad270629,9fdc9305eec872f1ca504b377314371c1ced1b0772987356ea9fe9ab7662633b,,2d7645c236f284ccdccd4b63be1985b12a1c16f2eaa3d35166739ed988561fb9
b3adf3830653c6bceaa5e797dbd7ea2725881de5097fc2c7703ae511ee96d3b2,7ddc8dfbe2c21fef171645ad5279937a9530aade0a22b1be6b86ebbb26227db3,7f475edc38ea172de2a2b1d9633f9f02ff4e073f75727e9d7f2d7e983aa635e2,a9b08a18977adf17eac67eb9bd457ea845e79ad150301f72d7e868d542d71824,24ef24c0e541736c73cdd69530786b3e428a9c713270c63e8c61e607f9b05360,,4722685cb290cd5a59c8fc5c8e3943cd46565451ad9a2bf76e5e4b9e6e0bd2c7
d865026c3f3f82fbe2ad2e68f36a143ebdfee8d1a924829a4503511b536539ba,1201c6d6303d7a0fd5d1d8791537752611666acc576252477d8eeedca9edd052,cdfcbd94ffcaf19b6c72382804b999a56007dc238dfee72fbfd080e28363137c,ac57c60d5df89e373ae269dc6dbb0b836619c1fe5686502f63cf80796b5abf4e,e67917f022f33793976a0e91f7a537f785a6bb40c8ec3150b9abea86e81ac881,,992814b304d96e82e99c225333ab8f26fe3b5e9e6251e99e85753560f0e48c7a
e467a0d11161ed0af27a2d2806d410bff5b619693ff5acf77c5b0c5158eef76c,007724e5ee2f906c86b30d98186adc31dde03d7729b3760dad88e25cfad97dbe,8481adc2004a97bbc07bbc47f6601a7e7639b6e037e797686dd1a8d159264b2d,f0c27186448cfb8052ecd1682ed08092c6645efd1dbf8dbb5dbe8ee1561eb5f2,41a486b404d1e965e7cdde2bf7b55e3a8a97ab053e6e8d396688afab9977493f,,8ba83e1b6daa32f7d01dcbcf3874ce6700f55a09d9dd3bfa2acd7eca6de90daa
4aae904fa30a9b596259cfcbe9bd39bfb7679a185e187534d1ef00eea799f8e3,dee3aff9b61da4d7d7961119a2b194f65b87ed0a1746325937204b99773d484a,021738dd35879237e38a562455c50a5fc3b4d241b4e544b6f1a559ee5846045c,1cb83f78a04f27f065e38b775c0ecca323fbfab3316989f0a89ea00eed7823e2,705bf8dd974ca594c5ec213d5913d057d8c684ebe956dcb6bea4d13079199737,,767a9a2d7d5c2ba1d61c3e2d2470e0daa9afdd30d9108d8833870a47b2a5cc56
03edcabef5dd2d66c7490c0ccac33462f9c138ea087d7572ae0fe26b76cb8051,1ecf7028a822879634ce5636246cf2bcaea495468f8776afad473402b83a0eb4,3f5fbdbb8d13188d2bec3f8024b0577aaa4c82c553e0068c5fda8a32631ee773,3c571e08c078d7a96203b60873ff3a58e6ec9f5d336e206ac1464bea447e5719,3176331d11d83253a7da826f65cceb206c14c71a92b7cfd89a01af212ae94ad7,,a34eb6606485cf4d4895c2c334db504724af2b25bf98dff9c449f079da71b156
d42762f58191562882f152ec612a8de33c6ccad9ea70cb10ae17a14a5c736248,52e77b4faae642649ef8b7ecc42972d5792a3da06d10bc0358795a5c775feb8d,1adc69dadecfbcc107371c7e952ecf4a1746962346837661c2f8468b75858544,e9c46857b8c90a24b1509b76bf5033f931c970d78b0fec43b59de504c3bd8caa,3714434eb036572ca016c56c19f0aa0fe2ee0cfbafbea4b63874dae7d0781922,,496d118fb75d34d73cddbb847e4ead323b84c6a42c610d0d8b034ce1813e13e6
645e6935102fe38ea96c2ec9a691d33cdb86f8e2dce6f599ba9f84465c4b6b2c,90e7e8c8f4e157acd95760ff6b6a257c5461c731ff12c547749e28c9f8e3e5f7,3ecbe3a35d674894b21a70e091735c8936d9b51468ade48a4e697b2867ee12ae,fe3e8ff7f845c68e4fce43443499f3c2df2ee1a66ba95307afe41d484230cda0,9cea1907b55f879861052c85d3db81e017c00adc2517d740c291b8d0316e6b43,,953deb30ffb88e542a75af46c242d76badf2a0bef6c2460e3f1308971fabdd08
f6bb4932c16e18ebb66f741d5fbb44c33dfaaa46d18b0f5379e72da643b6cba9,f2cf7c1884eb6314c6f03c4746cf70bfa6beeefcc2db0960c6046d1ef051c2c8,85683f24ccdf352599f22f654e594e4ecebc5a6bef8fd38b744929dccaa5c454,2de78bee39fc512251db275f95a32cdf5e5822d91ac6d0a0ba210bcdb2310e02,cee6e8328110a0ba748a787b78d8eebed99ed183922003aa96a7ef7e235f306c,,5550352bcdb71d83e15237678c531a2b0c9dc99e09ca84310d5b10c1e0932d74
3cf3812cc56eee4fa5a544af826df716ba1565a33eaa75cd5d5139d1855588ae,7b1549fae02859acfbf634a3688beeb55a5ec2ee38874d122b2919504d379a8a,55724f81733d6c4da965a6a0cf488219263a5b7365b0781ef1b38398aee66742,9ad6e35d9b572e8c76d6f9f652e382d8cc863db1218aea3784c9ec3421e47460,b62fcf446710d4584e59fb71e9556e195cf92a3bb0c564da33fec66d7dd80bc5,,5dccce9d5e8883e9207f7f40474caeb83caece5ecee41db77e9a88b9c55c3eaf
0e5caa75e854bb80839544f598437e58a9f1ec42d26eb686d186c61a5d4da85e,e9062b9b032b4fd2a62296474928334a493599b7a52e11cead3c220a45a3b366,7b0aeb1fafd01c1ff8a60bf60943f927b682a0a63596e222b87c824fff7b1913,7a47b4f8f38951c1068ab0aaadc8cd029162894f8aba65b6df98032d50654676,965e2d3a8b1cfabbc96277276b8ec65f0827b2a3da24fd0d4225ef38ae8fc6e2,,72ebbe8014418935ab540106865bf5b6dbadfbb55f8d7dfd84669e2d1f1b2766
06af5f262b2fbfdb5a93d35fb84679f156550aebce5dc1fa6f5916334bc238d7,e2993aabd02248867318ba554550e738d71abfce71c20bc84612dcb126d81211,8b944eb452495b51a88ba872bce0f8f0f0108b5ea77ae04e3f5874bfeab0a65f,39380091959d9f877a82987fa7637fc0d07c64da2ab5e5d6c440a28a6efa9a1f,d53ef82460891e82797bed0238bb2d2cf8c5c59eb22478a89a962088f5ae6d46,,201400640b053977ab34122717faf084258d065fc61152cb22e5a0d5cc975137
f84ce38ef299eaf363db022839f30567369e4f4e5458c961c009799e72bbf13f,b6114ea4d2572a64883aa50803d85579f510b22256b308381a6cc13ff6f214c8,b3725804dc49d1defc2001030259bdbdc0aea2a75d9b9b30a86e25488feff80c,49e9269d764f409e32fc45298d2b10e73a31eb3985666f12fe915a0fa5263232,7e73e8fadd8205245c82b5377864282f48a4b889361111605f46a3c2b5ff72c7,,0e7153c271213263c0e8602b5deb179c985aef4f72d217906ae9ceb4d7c7a106
