First Seen,SHA256,Domain/IP,Port,Backup DNS,File Name,Startup Name,Folder Name,Data Directory Name,Backup Startup Exe,Mutex,Build ID,Enable Client Installation/Startup,Client Persistence Module: Protect Luminosity's Client Binary,Silent Mode (Hide Luminosity Window on Client PC),Proactive Anti-Malware: Clean Malicious Files and Speed up Client PC,Power Saver: Prevent Sleep Mode and Turn off Monitor after 15 minutes of inactivity,Remove File after Execution (Melt),Anti-Virtual Machines/Debugging,Hide File and Directories,Backup Startup
2015-10-18,354469d4046ff4d62442f5e4c0324383cbdf3f939729c21478d8acb742a94b11,hyperex.fishdns.com,6134,Disabled,svchost.exe,svchost,N/A,N/A,N/A,8bfd13cad0bc4b2ac41d9e235951e72c9b62c2aa,FLASH,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-03-10,2419e906c6b08287052fc0ace4e324cfb9194b9a9bd0df817bafedcf27151638,imvu.duckdns.org,1122,Disabled,sysmon.exe,System Monitor,N/A,N/A,N/A,effa3afa0d1d1b3694c3f4a149ad06ad5b5a3b88,DrPC,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-06-01,2db4c5cb01940a0521c149fd531469b347ca722c6a78b1766c5973d948bd3979,23.105.131.136,4001,Disabled,client.exe,Client Monitor,Client,Monitor,clientmonitor.exe,5c2ab8c02a58547a4403c07743576670e50afaf36365c331189cbbfad573cc0b,HOME,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
2015-11-05,2cff98315ce730a2346d9c51eed713db7a39350a6619f2a4ea3df1fe9e358526,allkeius.ignorelist.com,7385,Disabled,sihost.exe,Shell Infrastructure Host,N/A,N/A,N/A,f5c8ff28ac5767c4495ca6230fa6d9fc7274bf1f,BOT,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-05-24,2dbe46f16cf9b6da8323e672c2d343eabebcb3422aea5adb8a1262b07c820a91,185.92.239.13,6318,Disabled,client.exe,Client Monitor,Client,Monitor,clientmonitor.exe,e6498caa4a7a9be1d7c9cf4b2fe301d383970805e597ada72c21660c6d377b5f,HOME,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes
2015-09-12,2c5576e974e57abaafed5db38e39cc58dd599a7a8f1baae0cc1e2330c8436fdc,havochaven.duckdns.org,6969,Disabled,svhost.exe,Host Process for Windows Services,N/A,N/A,N/A,0b3fff8d1d22ff20d7222f0a396a7bf0e05b19a0,SteamSTEAL,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-06-01,31fa20d4f8341a9e2aba5783be553c80d27f56e0f8f8a963a3176280f83d04ea,luminoset.ddns.net,3632,Disabled,googlechrome.exe,Google Chrome,Chromium,Chrome,svchosst.exe,2a539e3a3c148cae7dba2b9fe023cb4c6c22d8da466bd8171f673fc2fa13da0b,HOME,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
2016-04-05,31f586d23def8d08bd1beb1365eeb2c6cbd2bb47448bc0f84a5b9dd8ab67c600,rdp.weedsmoke.org,4157,Disabled,Powerti.exe,SystemSpool M,N/A,N/A,N/A,8156dce8de5f13837bb94e45e293f2348bd28a66,THUR,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-11-13,31f16b6c785930feef07b774d5c212db06b95bd15de9f940ae994041d65b88a0,trap.ddns.net,1017,Disabled,Disabled,Disabled,N/A,N/A,N/A,f4928c56e92fb2f0507f7f6d739c6834f5d4e1b8,Linkedin001,No,No,Yes,Yes,Yes,No,No,No,No
2015-05-20,31e9a69e1e017994783d5f9ba3086bf2589847fcad6cbbc5e6954a6c3f44962a,sverus.ddns.net,1400,Disabled,winlogon.exe,Winlogon,N/A,N/A,N/A,2006cc6cfaa4421910d7d81873bf16f37e8d7859,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-05-28,3213bae34245b43bc59c76bd1e4cad8abf9a7c94d2d2bdb540a204f345a19055,lumyyyy.hopto.org,5049,Disabled,smily.exe,steem,hatt,steamview,malty.exe,2fa1bbc6572cbf3f55c6b98bf709045e4a92536482693052383c2143ff40a0bc,may,No,Yes,Yes,No,Yes,No,Yes,No,No
2015-05-19,31faa2cbf9694599143e06d2af597ffd866ed36b667f0f04367cbdf308f03584,sverus.ddns.net,1400,Disabled,winlogon.exe,Winlogon,N/A,N/A,N/A,2006cc6cfaa4421910d7d81873bf16f37e8d7859,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-02-25,30d830d90a9186c4901fcd741d3afcdc678dade4b343bff815730554f6cf7af2,callofdutyserver.ddns.net,4545,Disabled,msconfig.exe,msconfig,N/A,N/A,N/A,3858e193b34811a11030165d34413342db7b399d,luxo,No,Yes,Yes,No,Yes,No,No,No,No
2016-04-03,30b3cc0909235070d2e680812416008a234b98d8c4c7ada1393073342e892081,machination.xinvasion.xyz,6399,machination.xresurrection.xyz,system.exe,System Monitor,System,System,systemmonitor.exe,af79c93e5e1c8c06b64e967668d4e99a9dac7b8c566c3c88406c387fcd746c4b,M4CHINATION,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2015-08-30,30b0e58210454003462402add817844fe725108031fba4a4c101d038159a1473,45df36.dyndns.info,3663,Disabled,repair.exe,Mechanic,N/A,N/A,N/A,46eb0065973e3bedb34adf8d685bc929c3681a88,3508,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-11-17,30bfff2be776e8cda3231f2a12763676ead9e29dd0f733302fe26efe4c2de95c,lumi2.no-ip.net,6319,Disabled,helper.exe,Computer Helper,N/A,N/A,N/A,29e9b7f4589a98388a1a0ec3d1b36b97103bda06,adaobi,No,Yes,Yes,Yes,No,No,No,No,No
2016-02-05,30ca007486bc3d71692ba8a901650ce9f7fe8057958b0e7bcec9827ebbfb2761,alftrade.ddns.net,2645,dhunter2.ddns.net,pdf.exe,Adobe,N/A,N/A,N/A,2bd866953bc0534c62564f8e4cb0e93846e57842,OFFICE,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-09-02,30be3347a2b865e1daf910e9dc905ce3e39290f8e4ef5cd90641f23527240d68,dendy39.duckdns.org,22028,Disabled,repair.exe,Mechanic,N/A,N/A,N/A,acb7b9bf191ebf6fc9bf4612dc39a218849dbbb8,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-10-02,24048b62f88121e80b5d064b88ceca3f748e610511bbf33051849559a8c87eda,www.anonymouscat.ml,1337,Disabled,RuntimeBroker.exe,RuntimeBroker,N/A,N/A,N/A,3cbe300381af2d44f5246e803e5f9faca00b9e2a,Roblox,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-04-02,2de50017b70d940769b88f30a4fb4e5783ed0595192c2aac231945771aea0f76,yszforfun.ddns.net,6318,Disabled,client.exe,Client,N/A,N/A,N/A,847fddd22a8263ab15024e2b5d280a7cabe01338,HOME,No,Yes,Yes,No,Yes,No,No,No,No
2015-11-20,2dc1d452efd99bc049fdc962aaf23257d3147568a94b8748fc46647791df800b,gamesforlife.duckdns.org,4561,Disabled,system32.exe,system32,N/A,N/A,N/A,2df64fcf7973aedfaa14b8ee0f1e34ef678a1a85,v0.5,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-09-24,2dd1da0e18f438aed4d01704e09f4255e07fbdd315078823755413c54994b3d1,slirfly.ddns.net,9998,Disabled,sysmon.exe,System Monitor,N/A,N/A,N/A,d5f5a2b574813ff608ccd6ca2c5409f23ac9f7bc,Steam,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-04-14,2dbd5f468aec616e5da314ff2f5c47898601de3e8211e7e7514d82f5f29ca0e6,kaliilinux.duckdns.org,7163,Disabled,client.exe,Client Spool,Spoolsys,Systemfolder,adobeuninstall.exe,ac347619e72301a4a03af39feb41c7994e448dfc71ed5b85fc22034427740678,COLOMBIA2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2016-05-16,185d8117cce9eec59932f55b22bc224ab7241a80db897af230c6c7700a457c12,kb2237-luminosity.ddns.net,49543,kb2237.ddns.net,winupdate.exe,update,Windows Files,winupdates,winup.exe,abeaa9d9e37aaa9c68f73146c3bfc78be11c4e771b65e6e7d3ba8947171d8118,NAIJA_NO_IP,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2015-10-22,1194e8788d2c830430e83dce71a257cb7697ab51640df8579c05f695f5e0d2b9,hadesthegod.no-ip.biz,31276,Disabled,Disabled,Disabled,N/A,N/A,N/A,31a72c17cfa4092536faf5fa3f15d932d1d9474c,GetHacked,No,Yes,Yes,No,No,No,No,No,No
2016-04-27,1172ba6a4e7acbb072bc3e959fb7d8f610ff98f0cb6cb52d2b766a94d86c84ed,justyjohnxplodes.ddns.net,20202,213.183.58.36,client.exe,Client Monitor,Client,Monitor,clientmonitor.exe,0e665bb32c0fe2cc0845e4e3c2c0d3f8385d915f0228c025e87f669c742cbfbc,noipp,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes
2016-02-12,1191e93af60a1433bcfefa0b1c137fe6fba64a2e9e4af8309242fad7d6b3b2f3,huiabella.zapto.org,6318,Disabled,sysmon.exe,System Monitor,N/A,N/A,N/A,843261963d222e717a95ceac0f9c6f4fded26f87,lneeger,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-09-18,115beab48503479f7d1040e993d29c11611923ac638cd3712d25ff8157877698,network23.duckdns.org,789,Disabled,sysmon.exe,System Monitor,N/A,N/A,N/A,f8d2b55c8f282ecc43900e1957635865755936c6,ppbots,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-04-23,1354d762424c1c7fc0b0e6e5c3f26572b470e9e3c4c63cbe6204a51e24c2e8c8,Private007.duckdns.org,6318,Disabled,Security.exe,Explorer,Explorer,Security,Explorer.exe,1771887c5017e6339da36832a7d7fa93f448073a18dae4aefbcee9e9a8715179,HOME,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
2015-05-19,13436bdc5df144c6dde766221a443f37afb2f8190b2c802aa95a9aa30e8287e4,sverus.ddns.net,1400,Disabled,winlogon.exe,Winlogon,N/A,N/A,N/A,2006cc6cfaa4421910d7d81873bf16f37e8d7859,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-09-29,1342363bd3f7f944b9ad991c83bcaf69e3ae982e813d32096fcf6b40da5c3c0b,cabalhack2020.no-ip.org,6318,cabalhack2018.no-ip.org,sysmon.exe,System Monitor,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,WOlzim,No,Yes,Yes,No,Yes,No,No,No,No
2015-10-13,2ddd87a532417452d9088c27df62f005797218953ebbb9f827f0ba6daf3bf002,000webhost.ddns.net,35565,Disabled,Steam_.exe,Steam,N/A,N/A,N/A,ea66103cc0c4c4caefeb6d33350d647d1d580e5e,Gmod,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-03-04,30ebc16040f8963f70de3caa727be9764ecb379eab401fe36c702443fb5ea5ce,dnspondy.duckdns.org,4001,Disabled,helper.exe,Computer Helper,N/A,N/A,N/A,ed76d2cd1d557238dcbdc8ca6958859115df4476,UTT,No,Yes,Yes,Yes,No,No,No,No,No
2015-07-23,137028805716af9899e2052184800cf04663821b636c99dc7e2f5b597133ddf2,98.122.145.209,6318,Disabled,client.exe,Luminosity Client,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-03-04,362100748cb343183bd77093c29df1e59aee6eae7abc17cefe64836568f4a1e9,folkex11.ddns.net,6318,Disabled,Luminosity.exe,LuminosityLink,N/A,N/A,N/A,d00ee2c95c2963d110f685c8b9fc787781464313,HOME,No,Yes,No,Yes,Yes,No,No,No,No
2015-09-05,361ba276e7c00469c5e9ee479d80d86dad8329a492496e5b84a7dbf2b7b1a615,dendy39.duckdns.org,22028,Disabled,repair.exe,Mechanic,N/A,N/A,N/A,acb7b9bf191ebf6fc9bf4612dc39a218849dbbb8,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-11-21,35efc02497e7d1ea0c28b0f33c1dcb9d564689a2193d15f1bbbf0a08c839acda,fuckfreedns.duckdns.org,29066,Disabled,sysmon.exe,System Monitor,N/A,N/A,N/A,18e55439f8022f1d064aa7a465837efb71abd630,wirsindback,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-05-07,35b48bf1b7a2c2d85cfe1ba83f3c4ace9ffe35d82e0d08a5b9be414d98754e8c,dnspondy.duckdns.org,4001,Disabled,helper.exe,Computer Helper,N/A,N/A,N/A,ed76d2cd1d557238dcbdc8ca6958859115df4476,YGH,No,Yes,Yes,Yes,No,No,No,No,No
2016-02-20,35a3cf52daad6e5d4b519e1cef2b0fb4e1d26be58d792789c12a443cb6633c9f,nmb007.no-ip.biz,15962,Disabled,helper.exe,Computer Helper,N/A,N/A,N/A,5f5986be1c145c5df2afe8bd40f9b166005ad91c,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-05-02,35c4d08409e7e44f60dfe3c90e7422e0fc6adb741be199885e1b4a9eaaa3e4dd,bnaf12.no-ip.biz,25252,Disabled,client.exe,Client Monitor,Client,Monitor,clientmonitor.exe,e04e776a0b052129bfa9c34031c264cbad733b05bd8e11de368c2a0350d3291e,hacked,No,Yes,Yes,No,Yes,No,Yes,No,No
2016-01-27,33098758307cbaf0a63c99ec2dfccf2debad962c65a1e236b49bd025ef8ee1b2,imvu.duckdns.org,1122,Disabled,repair.exe,Mechanic,N/A,N/A,N/A,effa3afa0d1d1b3694c3f4a149ad06ad5b5a3b88,Games,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-05-24,2d5f76ef17c8078422f5123e123d1196c6b7c9d8006b04e54d346009f239d663,23.105.131.147,2096,Disabled,client.exe,Client Monitor,Client,Monitor,clientmonitor.exe,f4c12686f33e6ed8b71713f49a0137f6728fdb8cab2d77648c9234f1b61340b5,HOME,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes
2016-05-18,313e98952f00dcadc2b7c82ee688ceb35105b305787b04db9f6525db1e5b86dd,Luminosity.chickenkiller.com,1337,Disabled,sysmon.exe,System Monitor,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,Bot,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-05-19,330b26336ae6e7d561a0b34807a85a0e71189105960dadc56072161bff0a9987,sverus.ddns.net,1400,Disabled,winlogon.exe,Winlogon,N/A,N/A,N/A,2006cc6cfaa4421910d7d81873bf16f37e8d7859,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-10-28,33b9e557e7b90f1ef5a93b3bdb53fcaf20597ef480d7b320791d5ee2841d51b2,venflame.ignorelist.com,1855,Disabled,javaw.exe,Oracle Java,N/A,N/A,N/A,37d3abf93dbe04b7eb83987cae627f61c2b48eeb,1.15,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-10-17,3397b22a8d70eaa4cb3bf976ebb90c007d2227ebdc3586ba7b3533fc1429d736,81.4.104.129,6051,Disabled,Chrome.exe,Google Chrome,N/A,N/A,N/A,fc23f515e26924dc33502441cc2c572a1c425e64,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-11-11,3387798c9ed5f90f17918f010f553e130f7ae21284851f755b77410da82ce6bb,tibpet.download,6968,Disabled,Disabled,Disabled,N/A,N/A,N/A,3cefbe849596897c34581269e24e41804d03d972,NEBUNEL,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-02-24,338402d09cde4d7e7e32fcd0287228a2f6c19d68331f9d158a4102c49fe555ae,ucguy.mooo.com,6318,Disabled,sysmon.exe,System Monitor,N/A,N/A,N/A,8248ddc78bb6c78511977f12937ec99b25ac89d8,UCHE,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-02-21,3378d99b90d08bd92817db253f6401f00d8f5399f9522b1444f419d3cedef366,dddd33t2gw.dynamic-dns.net,48891,Disabled,Sysmon.exe,Mechanic,N/A,N/A,N/A,214fcf480b212c7106c58ea6d915bb3bb5a623bd,Bots,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-03-27,336f48c9bbafdfbc6b70881495842800bc549994f623116b74392f7a9b83eb3b,185.17.1.22,2099,Disabled,Disabled,Disabled,N/A,N/A,N/A,012448c1d99845d32a4d169fbb20fb5ad2bb2158,Ikenna,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-03-26,33e01fd302ffc4894fbb6266238e5f17c631c018e105c594fd9bbfd3828db701,666owned.duckdns.org,6677,Disabled,Disabled,Disabled,N/A,N/A,N/A,d2b1b5417a9e82947f8839aa04cb5c1128d6edc1,v1,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-05-30,33cecb4f8b6d9c1ec4dbcc4e46de80305d5f86efc4069adee6b316d2f1305980,rechecker.hopto.org,1604,Disabled,sysmon.exe,System Monitor,N/A,N/A,N/A,adfb1b426a451b38df860a276ccd3a6789b12b8b,HAPPINESS,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-04-26,33cb18485afe69f1efb2e2ff1f63b75735bfb0451edcb958e31d3de79ca9eaf1,cryfreeman042.ddns.net,1040,Disabled,svchost.exe,svchost,svchost,svchost,clientmonitor.exe,24097584d4c2c5768adfaa1358de6e4539ba8fcd4e358c7f23195585ffef16f9,hardcol,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes
2016-03-30,2fbf51156a228231b59e9b8bdb951d25873a1bfc59d6e5dd0ff743f60e976d55,myremotehost.hopto.org,51029,Disabled,Disabled,Disabled,N/A,N/A,N/A,01ba2434c286bd6d50ce1231dffed511868a2a77,22.03.2016:02:00,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-10-25,30779fabeddb3dfb3ae3ae21279a5efd55772f895a9b0fd123dd534922756476,snapple5.ddns.net,1552,Disabled,repair.exe,Mechanic,N/A,N/A,N/A,01c859a110e749133cf8b8f86f1dcabe79830070,LoL,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-05-19,306e3fdb99affaa10be606ec0284101641f880f0ab8833f857906efdae6909ed,sverus.ddns.net,1400,Disabled,winlogon.exe,Winlogon,N/A,N/A,N/A,2006cc6cfaa4421910d7d81873bf16f37e8d7859,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-04-28,304f934f98052a0f92b018233400b438553cc579d4266368906095f7b420b151,leetech.alcatelupd.xyz,100,Disabled,Disabled,Disabled,N/A,N/A,N/A,d55d6a6980e1ef4ae4ea05904b2000f13b888caf,AKAWONG,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-09-14,3044776a8e896f1e276badf7b6d453d149b2851d161f00d10e902ab16f85c3e9,www.anonymouscat.ml,1337,Disabled,RuntimeBroker,Windows Media,N/A,N/A,N/A,3cbe300381af2d44f5246e803e5f9faca00b9e2a,Fallout,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-10-24,308f85cb6cdbe2a8df6d4cffe35242fbc57530cc54afd0aa23fc99b9e7c8033c,venflame.ignorelist.com,1855,Disabled,windowsx86.exe,Windows x86,N/A,N/A,N/A,37d3abf93dbe04b7eb83987cae627f61c2b48eeb,1.13,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-03-27,3089ef84632fc60901bc3d8114ff2f693dc2233490e3ff82a193b111ac7b9b9b,slyatb.ddns.net,1801,Disabled,client.exe,Client,N/A,N/A,N/A,3d3e92d3f46ceee12592c68c9a088914dbcdb0bc,SLYNEW,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-05-02,307f352682d0d573e10de0216f1a9e149c73c5d90f8e599eef4d2e64e58ee066,37.48.80.169,6174,Disabled,helpusyaer.exe,asidu,N/A,N/A,N/A,cfc13a0c38a7abb135072ed324a4de8754d1dfd6,Testing,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-04-16,2f6be1324f13a48339315fc0e17cdf2f504981fc111147b3cf571e8ca7e87d76,craftes.sytes.net,666,krafts.from-or.com,repair.exe,Mechanic,repair,support,HelperSystem.exe,eb8fdf68ecafb3576642f10855d45e1d17dedce088f7252bd49d9fdb04f374a5,jokerps,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes
2016-05-16,2f7362e49b0628b033eb42d9c9b993112ec78c773af2f8d972e5aca1684c83a0,cb4.noip.me,3338,Disabled,Disabled,Disabled,N/A,N/A,N/A,f6ea5a6d566b49392a7debb002ee233bfb3e1a3e,5205201314,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-02-23,282ed474a6092720f1b03e1a642e9e2657bd611965d67d12aea1bf1e8cc1348d,uploadp2p.publicvm.com,63180,Disabled,helper.exe,Computer Helper,N/A,N/A,N/A,df3ef0976998b2fbed83557e5daa443000d8b04e,Test4,No,No,Yes,No,Yes,No,No,No,No
